chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	pcausal	previously_reported_association
8	8_61466074_61935686	61700389	61700407	61700389	STR_1417894	1	T	17.0,18.0,19.0,20.0	19.0	"{""17.0"": 627.54, ""18.0"": 733593.09, ""19.0"": 240501.74, ""20.0"": 223.05}"	"{""17.0"": 260, ""18.0"": 734520, ""19.0"": 239819, ""20.0"": 219}"	"{""[17.0, 18.0]"": 170, ""[17.0, 19.0]"": 86, ""[17.0, 20.0]"": 4, ""[18.0, 18.0]"": 277089, ""[18.0, 19.0]"": 180019, ""[18.0, 20.0]"": 153, ""[19.0, 19.0]"": 29826, ""[19.0, 20.0]"": 62}"	"{""17.0"": 257.36, ""18.0"": 501857.56, ""19.0"": 168121.81, ""20.0"": 10.43}"	"{""17.0"": 13, ""18.0"": 502410, ""19.0"": 167732, ""20.0"": 7}"	"{""[17.0, 18.0]"": 13, ""[18.0, 18.0]"": 188311, ""[18.0, 19.0]"": 125771, ""[18.0, 20.0]"": 4, ""[19.0, 19.0]"": 20979, ""[19.0, 20.0]"": 3}"	0.00039953917895004583	0.3753303353589461	0.8122378584279755	0.928928254271736	"{""17.0"": 0.23, ""18.0"": 1.0, ""19.0"": 1.0, ""20.0"": 0.92}"	2.68e-27	0.003776827053990753	0.0023192313011825105	0.18434	False
8	8_61466074_61935686	61709177	61709190	61709177	STR_1417899	1	T	14.0,15.0,16.0	14.0	"{""14.0"": 229245.11, ""15.0"": 745123.81, ""16.0"": 449.03}"	"{""14.0"": 229659, ""15.0"": 744733, ""16.0"": 426}"	"{""[14.0, 14.0]"": 27487, ""[14.0, 15.0]"": 174579, ""[14.0, 16.0]"": 106, ""[15.0, 15.0]"": 284922, ""[15.0, 16.0]"": 310, ""[16.0, 16.0]"": 5}"	"{""14.0"": 162224.38, ""15.0"": 507923.28, ""16.0"": 14.34}"	"{""14.0"": 162461, ""15.0"": 507699, ""16.0"": 2}"	"{""[14.0, 14.0]"": 19685, ""[14.0, 15.0]"": 123089, ""[14.0, 16.0]"": 2, ""[15.0, 15.0]"": 192305}"	2.1397811275482643e-05	0.3673101131631721	0.7991002369563736	0.9656994879819314	"{""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 0.85}"	2.1200000000000003e-27	-0.0039397256541096465	-0.002386722966008429	0.191979	False
8	8_61466074_61935686	61792860	61792893	61792860	STR_1417930	1	T	30.0,34.0,35.0	34.0	"{""30.0"": 425720.34, ""34.0"": 534863.18, ""35.0"": 14234.46}"	"{""30.0"": 426498, ""34.0"": 535179, ""35.0"": 13141}"	"{""[30.0, 30.0]"": 93547, ""[30.0, 34.0]"": 234059, ""[30.0, 35.0]"": 5345, ""[34.0, 34.0]"": 147069, ""[34.0, 35.0]"": 6982, ""[35.0, 35.0]"": 407}"	"{""30.0"": 294886.36, ""34.0"": 368342.74, ""35.0"": 6932.9}"	"{""30.0"": 295444, ""34.0"": 368535, ""35.0"": 6183}"	"{""[30.0, 30.0]"": 64967, ""[30.0, 34.0]"": 162734, ""[30.0, 35.0]"": 2776, ""[34.0, 34.0]"": 101215, ""[34.0, 35.0]"": 3371, ""[35.0, 35.0]"": 18}"	0.010345110585201786	0.5031508937253243	1.0577139541890987	0.3256161021009126	"{""30.0"": 0.99, ""34.0"": 0.99, ""35.0"": 0.97}"	1.05e-13	-0.000504952307292897	-0.0014262731554416106	0.0880246	False
9	9_4667339_6981646	4851738	4851749	4851732	STR_1464130	1	A	9.0,12.0,13.0,14.0,15.0	12.0	"{""9.0"": 3395.62, ""12.0"": 111635.93, ""13.0"": 286079.15, ""14.0"": 569396.59, ""15.0"": 4312.2}"	"{""9.0"": 1878, ""12.0"": 110549, ""13.0"": 286103, ""14.0"": 572748, ""15.0"": 3540}"	"{""[9.0, 12.0]"": 243, ""[9.0, 13.0]"": 537, ""[9.0, 14.0]"": 1092, ""[9.0, 15.0]"": 6, ""[12.0, 12.0]"": 6463, ""[12.0, 13.0]"": 32051, ""[12.0, 14.0]"": 64936, ""[12.0, 15.0]"": 393, ""[13.0, 13.0]"": 42596, ""[13.0, 14.0]"": 167176, ""[13.0, 15.0]"": 1147, ""[14.0, 14.0]"": 168813, ""[14.0, 15.0]"": 1918, ""[15.0, 15.0]"": 38}"	"{""9.0"": 2468.61, ""12.0"": 75822.38, ""13.0"": 192923.6, ""14.0"": 396762.2, ""15.0"": 2185.69}"	"{""9.0"": 1407, ""12.0"": 75121, ""13.0"": 192968, ""14.0"": 399028, ""15.0"": 1638}"	"{""[9.0, 12.0]"": 184, ""[9.0, 13.0]"": 400, ""[9.0, 14.0]"": 819, ""[9.0, 15.0]"": 4, ""[12.0, 12.0]"": 4260, ""[12.0, 13.0]"": 21317, ""[12.0, 14.0]"": 44903, ""[12.0, 15.0]"": 197, ""[13.0, 13.0]"": 27830, ""[13.0, 14.0]"": 115125, ""[13.0, 15.0]"": 466, ""[14.0, 14.0]"": 118608, ""[14.0, 15.0]"": 965, ""[15.0, 15.0]"": 3}"	0.12008532617343783	0.5499885924358507	1.356361564766821	0.757284866898674	"{""9.0"": 0.84, ""12.0"": 1.0, ""13.0"": 1.0, ""14.0"": 1.0, ""15.0"": 0.95}"	5.08e-12	0.0009294606028633565	0.0009797909604273216	1.0	False
9	9_4667339_6981646	4998735	4998762	4998735	STR_1464215	1	A	27.0,28.0,29.0	28.0	"{""27.0"": 251522.59, ""28.0"": 723295.54, ""29.0"": 0.0}"	"{""27.0"": 251373, ""28.0"": 723445}"	"{""[27.0, 27.0]"": 32671, ""[27.0, 28.0]"": 186031, ""[28.0, 28.0]"": 268707}"	"{""27.0"": 173029.52, ""28.0"": 497132.48, ""29.0"": 0.0}"	"{""27.0"": 173050, ""28.0"": 497112}"	"{""[27.0, 27.0]"": 22487, ""[27.0, 28.0]"": 128076, ""[28.0, 28.0]"": 184518}"	0.0	0.3830859720282553	0.8240501770149639	0.3052668896079158	"{""27.0"": 1.0, ""28.0"": 1.0, ""29.0"": ""NaN""}"	1.21e-32	-0.0035708769377394423	-0.0022100711407204206	0.29772	False
9	9_21825782_22115457	21981631	21981644	21981631	STR_1472945	1	T	14.0,15.0,16.0	14.0	"{""14.0"": 260319.69, ""15.0"": 711790.67, ""16.0"": 2709.96}"	"{""14.0"": 262991, ""15.0"": 709884, ""16.0"": 1943}"	"{""[14.0, 14.0]"": 36007, ""[14.0, 15.0]"": 190517, ""[14.0, 16.0]"": 460, ""[15.0, 15.0]"": 258992, ""[15.0, 16.0]"": 1383, ""[16.0, 16.0]"": 50}"	"{""14.0"": 183469.93, ""15.0"": 485977.86, ""16.0"": 715.75}"	"{""14.0"": 185372, ""15.0"": 484545, ""16.0"": 245}"	"{""[14.0, 14.0]"": 25656, ""[14.0, 15.0]"": 134005, ""[14.0, 16.0]"": 55, ""[15.0, 15.0]"": 175175, ""[15.0, 16.0]"": 190}"	0.0010680228888608294	0.4007204542153961	0.8553179099840693	0.9339761734147912	"{""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 0.83}"	1.27e-11	0.002320403031879536	0.0014692793134149175	0.161863	False
9	9_93777851_94290472	94109491	94109525	94109491	STR_1497502	4	GTTT	5.75,6.75,7.75,8.75,9.75,10.75,11.75,12.75	8.75	"{""5.75"": 541.57, ""6.75"": 6549.83, ""7.75"": 707586.19, ""8.75"": 77036.59, ""9.75"": 51164.79, ""10.75"": 121198.6, ""11.75"": 10362.7, ""12.75"": 393.91}"	"{""5.75"": 785, ""6.75"": 2396, ""7.75"": 713399, ""8.75"": 75586, ""9.75"": 49946, ""10.75"": 123204, ""11.75"": 9350, ""12.75"": 152}"	"{""[5.75, 6.75]"": 1, ""[5.75, 7.75]"": 606, ""[5.75, 8.75]"": 55, ""[5.75, 9.75]"": 39, ""[5.75, 10.75]"": 81, ""[5.75, 11.75]"": 3, ""[6.75, 6.75]"": 3, ""[6.75, 7.75]"": 1771, ""[6.75, 8.75]"": 164, ""[6.75, 9.75]"": 115, ""[6.75, 10.75]"": 324, ""[6.75, 11.75]"": 15, ""[7.75, 7.75]"": 262581, ""[7.75, 8.75]"": 53202, ""[7.75, 9.75]"": 36063, ""[7.75, 10.75]"": 90191, ""[7.75, 11.75]"": 6314, ""[7.75, 12.75]"": 90, ""[8.75, 8.75]"": 3796, ""[8.75, 9.75]"": 4220, ""[8.75, 10.75]"": 9234, ""[8.75, 11.75]"": 1103, ""[8.75, 12.75]"": 16, ""[9.75, 9.75]"": 1197, ""[9.75, 10.75]"": 6488, ""[9.75, 11.75]"": 619, ""[9.75, 12.75]"": 8, ""[10.75, 10.75]"": 7874, ""[10.75, 11.75]"": 1109, ""[10.75, 12.75]"": 29, ""[11.75, 11.75]"": 90, ""[11.75, 12.75]"": 7, ""[12.75, 12.75]"": 1}"	"{""5.75"": 343.43, ""6.75"": 4624.7, ""7.75"": 494390.4, ""8.75"": 47641.41, ""9.75"": 33530.41, ""10.75"": 84065.17, ""11.75"": 5469.06, ""12.75"": 104.65}"	"{""5.75"": 508, ""6.75"": 1674, ""7.75"": 498639, ""8.75"": 46497, ""9.75"": 32779, ""10.75"": 85264, ""11.75"": 4795, ""12.75"": 6}"	"{""[5.75, 6.75]"": 1, ""[5.75, 7.75]"": 398, ""[5.75, 8.75]"": 30, ""[5.75, 9.75]"": 26, ""[5.75, 10.75]"": 52, ""[5.75, 11.75]"": 1, ""[6.75, 6.75]"": 2, ""[6.75, 7.75]"": 1237, ""[6.75, 8.75]"": 114, ""[6.75, 9.75]"": 81, ""[6.75, 10.75]"": 224, ""[6.75, 11.75]"": 13, ""[7.75, 7.75]"": 185647, ""[7.75, 8.75]"": 34489, ""[7.75, 9.75]"": 24376, ""[7.75, 10.75]"": 63259, ""[7.75, 11.75]"": 3582, ""[7.75, 12.75]"": 4, ""[8.75, 8.75]"": 1689, ""[8.75, 9.75]"": 2239, ""[8.75, 10.75]"": 5903, ""[8.75, 11.75]"": 344, ""[9.75, 9.75]"": 735, ""[9.75, 10.75]"": 4343, ""[9.75, 11.75]"": 244, ""[10.75, 10.75]"": 5442, ""[10.75, 11.75]"": 597, ""[10.75, 12.75]"": 2, ""[11.75, 11.75]"": 7}"	0.13685149346531467	0.4229271504808944	1.2564059082605925	0.5866066890060686	"{""5.75"": 0.84, ""6.75"": 0.69, ""7.75"": 0.99, ""8.75"": 0.99, ""9.75"": 0.99, ""10.75"": 0.97, ""11.75"": 0.73, ""12.75"": 0.16}"	3.29e-25	-0.0011612495310937448	-0.001810431052265213	0.277784	False
9	9_136750263_137083631	136889381	136889397	136889379	STR_1524250	1	A	10.0,16.0,17.0,18.0	17.0	"{""10.0"": 262678.84, ""16.0"": 2476.09, ""17.0"": 703536.42, ""18.0"": 6126.62}"	"{""10.0"": 261895, ""16.0"": 1762, ""17.0"": 706101, ""18.0"": 5060}"	"{""[10.0, 10.0]"": 36157, ""[10.0, 16.0]"": 456, ""[10.0, 17.0]"": 187909, ""[10.0, 18.0]"": 1216, ""[16.0, 16.0]"": 4, ""[16.0, 17.0]"": 1289, ""[16.0, 18.0]"": 9, ""[17.0, 17.0]"": 256584, ""[17.0, 18.0]"": 3735, ""[18.0, 18.0]"": 50}"	"{""10.0"": 178026.28, ""16.0"": 1813.22, ""17.0"": 486661.05, ""18.0"": 3661.45}"	"{""10.0"": 177417, ""16.0"": 1297, ""17.0"": 488545, ""18.0"": 2903}"	"{""[10.0, 10.0]"": 23318, ""[10.0, 16.0]"": 340, ""[10.0, 17.0]"": 129642, ""[10.0, 18.0]"": 799, ""[16.0, 16.0]"": 2, ""[16.0, 17.0]"": 947, ""[16.0, 18.0]"": 6, ""[17.0, 17.0]"": 177940, ""[17.0, 18.0]"": 2076, ""[18.0, 18.0]"": 11}"	0.008169174020609942	0.3984572959346963	0.8914856711647491	0.29872650067353	"{""10.0"": 1.0, ""16.0"": 0.78, ""17.0"": 0.99, ""18.0"": 0.91}"	4.92e-15	0.0003206950287376882	0.0014035502736233852	0.0525859	False
10	10_25068318_25348367	25200801	25200824	25200801	STR_145019	4	AAAC	5.0,6.0,6.25	6.0	"{""5.0"": 348243.12, ""6.0"": 624461.33, ""6.25"": 2113.52}"	"{""5.0"": 349520, ""6.0"": 623930, ""6.25"": 1368}"	"{""[5.0, 5.0]"": 63781, ""[5.0, 6.0]"": 221637, ""[5.0, 6.25]"": 321, ""[6.0, 6.0]"": 200636, ""[6.0, 6.25]"": 1021, ""[6.25, 6.25]"": 13}"	"{""5.0"": 248392.01, ""6.0"": 420864.63, ""6.25"": 905.36}"	"{""5.0"": 249244, ""6.0"": 420434, ""6.25"": 484}"	"{""[5.0, 5.0]"": 46167, ""[5.0, 6.0]"": 156743, ""[5.0, 6.25]"": 167, ""[6.0, 6.0]"": 131687, ""[6.0, 6.25]"": 317}"	0.0013509569328013227	0.4680951786810472	0.9602251844216484	0.1918194338730263	"{""5.0"": 1.0, ""6.0"": 1.0, ""6.25"": 0.73}"	6.81e-11	0.0017195703842280913	0.0011753660341812877	0.0616101	False
10	10_26548486_26886499	26721459	26721502	26721459	STR_145849	5	AAAAT	6.8,7.8,8.8,9.8,10.8,11.8,12.8,13.8,14.8,15.8,16.8,17.8	8.8	"{""6.8"": 254.73, ""7.8"": 3088.57, ""8.8"": 2649.82, ""9.8"": 341077.7, ""10.8"": 38184.78, ""11.8"": 244823.48, ""12.8"": 13016.42, ""13.8"": 72480.4, ""14.8"": 152331.62, ""15.8"": 89147.18, ""16.8"": 13145.62, ""17.8"": 4990.62}"	"{""6.8"": 96, ""7.8"": 1744, ""8.8"": 1288, ""9.8"": 353351, ""10.8"": 25502, ""11.8"": 255093, ""12.8"": 5103, ""13.8"": 61824, ""14.8"": 160056, ""15.8"": 97423, ""16.8"": 10952, ""17.8"": 2386}"	"{""[6.8, 7.8]"": 8, ""[6.8, 8.8]"": 8, ""[6.8, 9.8]"": 26, ""[6.8, 10.8]"": 16, ""[6.8, 11.8]"": 8, ""[6.8, 13.8]"": 21, ""[6.8, 14.8]"": 9, ""[7.8, 7.8]"": 48, ""[7.8, 8.8]"": 60, ""[7.8, 9.8]"": 456, ""[7.8, 10.8]"": 205, ""[7.8, 11.8]"": 213, ""[7.8, 12.8]"": 53, ""[7.8, 13.8]"": 404, ""[7.8, 14.8]"": 170, ""[7.8, 15.8]"": 75, ""[7.8, 16.8]"": 2, ""[7.8, 17.8]"": 2, ""[8.8, 8.8]"": 23, ""[8.8, 9.8]"": 334, ""[8.8, 10.8]"": 169, ""[8.8, 11.8]"": 149, ""[8.8, 12.8]"": 37, ""[8.8, 13.8]"": 312, ""[8.8, 14.8]"": 109, ""[8.8, 15.8]"": 52, ""[8.8, 16.8]"": 10, ""[8.8, 17.8]"": 2, ""[9.8, 9.8]"": 64554, ""[9.8, 10.8]"": 8951, ""[9.8, 11.8]"": 92987, ""[9.8, 12.8]"": 1516, ""[9.8, 13.8]"": 21185, ""[9.8, 14.8]"": 58348, ""[9.8, 15.8]"": 35571, ""[9.8, 16.8]"": 4012, ""[9.8, 17.8]"": 857, ""[10.8, 10.8]"": 540, ""[10.8, 11.8]"": 6009, ""[10.8, 12.8]"": 201, ""[10.8, 13.8]"": 2114, ""[10.8, 14.8]"": 4036, ""[10.8, 15.8]"": 2389, ""[10.8, 16.8]"": 269, ""[10.8, 17.8]"": 63, ""[11.8, 11.8]"": 33969, ""[11.8, 12.8]"": 1285, ""[11.8, 13.8]"": 15303, ""[11.8, 14.8]"": 41912, ""[11.8, 15.8]"": 25779, ""[11.8, 16.8]"": 2861, ""[11.8, 17.8]"": 649, ""[12.8, 12.8]"": 56, ""[12.8, 13.8]"": 564, ""[12.8, 14.8]"": 788, ""[12.8, 15.8]"": 480, ""[12.8, 16.8]"": 52, ""[12.8, 17.8]"": 15, ""[13.8, 13.8]"": 2796, ""[13.8, 14.8]"": 9654, ""[13.8, 15.8]"": 5854, ""[13.8, 16.8]"": 647, ""[13.8, 17.8]"": 174, ""[14.8, 14.8]"": 13360, ""[14.8, 15.8]"": 16103, ""[14.8, 16.8]"": 1869, ""[14.8, 17.8]"": 338, ""[15.8, 15.8]"": 4905, ""[15.8, 16.8]"": 1067, ""[15.8, 17.8]"": 243, ""[16.8, 16.8]"": 68, ""[16.8, 17.8]"": 27, ""[17.8, 17.8]"": 8}"	"{""6.8"": 51.4, ""7.8"": 1155.36, ""8.8"": 1096.65, ""9.8"": 240097.22, ""10.8"": 24783.94, ""11.8"": 171451.24, ""12.8"": 7754.93, ""13.8"": 43223.64, ""14.8"": 105780.74, ""15.8"": 62503.25, ""16.8"": 9191.71, ""17.8"": 3320.5}"	"{""7.8"": 274, ""8.8"": 185, ""9.8"": 248440, ""10.8"": 16093, ""11.8"": 178255, ""12.8"": 2419, ""13.8"": 35456, ""14.8"": 111655, ""15.8"": 68195, ""16.8"": 7713, ""17.8"": 1477}"	"{""[7.8, 9.8]"": 98, ""[7.8, 10.8]"": 8, ""[7.8, 11.8]"": 79, ""[7.8, 13.8]"": 15, ""[7.8, 14.8]"": 47, ""[7.8, 15.8]"": 27, ""[8.8, 9.8]"": 64, ""[8.8, 10.8]"": 6, ""[8.8, 11.8]"": 52, ""[8.8, 12.8]"": 1, ""[8.8, 13.8]"": 11, ""[8.8, 14.8]"": 33, ""[8.8, 15.8]"": 14, ""[8.8, 16.8]"": 3, ""[8.8, 17.8]"": 1, ""[9.8, 9.8]"": 45953, ""[9.8, 10.8]"": 5909, ""[9.8, 11.8]"": 66198, ""[9.8, 12.8]"": 887, ""[9.8, 13.8]"": 13210, ""[9.8, 14.8]"": 41415, ""[9.8, 15.8]"": 25300, ""[9.8, 16.8]"": 2885, ""[9.8, 17.8]"": 568, ""[10.8, 10.8]"": 206, ""[10.8, 11.8]"": 4189, ""[10.8, 12.8]"": 75, ""[10.8, 13.8]"": 848, ""[10.8, 14.8]"": 2729, ""[10.8, 15.8]"": 1677, ""[10.8, 16.8]"": 196, ""[10.8, 17.8]"": 44, ""[11.8, 11.8]"": 23870, ""[11.8, 12.8]"": 604, ""[11.8, 13.8]"": 9390, ""[11.8, 14.8]"": 29391, ""[11.8, 15.8]"": 18183, ""[11.8, 16.8]"": 2012, ""[11.8, 17.8]"": 417, ""[12.8, 12.8]"": 3, ""[12.8, 13.8]"": 134, ""[12.8, 14.8]"": 421, ""[12.8, 15.8]"": 250, ""[12.8, 16.8]"": 32, ""[12.8, 17.8]"": 9, ""[13.8, 13.8]"": 930, ""[13.8, 14.8]"": 5889, ""[13.8, 15.8]"": 3595, ""[13.8, 16.8]"": 424, ""[13.8, 17.8]"": 80, ""[14.8, 14.8]"": 9432, ""[14.8, 15.8]"": 11344, ""[14.8, 16.8]"": 1331, ""[14.8, 17.8]"": 191, ""[15.8, 15.8]"": 3465, ""[15.8, 16.8]"": 727, ""[15.8, 17.8]"": 148, ""[16.8, 16.8]"": 44, ""[16.8, 17.8]"": 15, ""[17.8, 17.8]"": 2}"	0.3861247535801121	0.7501800322006796	2.2894226026720985	0.4364805837820207	"{""6.8"": ""NaN"", ""7.8"": 0.75, ""8.8"": 0.57, ""9.8"": 0.98, ""10.8"": 0.77, ""11.8"": 0.98, ""12.8"": 0.44, ""13.8"": 0.84, ""14.8"": 0.92, ""15.8"": 0.96, ""16.8"": 0.95, ""17.8"": 0.72}"	1.75e-39	-0.0008136266091042892	-0.0026020395217078896	1.0	False
10	10_44733868_45018756	44883150	44883218	44883150	STR_155155	4	AAAT	14.25,15.25,17.25,22.25	17.25	"{""14.25"": 1089.42, ""15.25"": 279.8, ""17.25"": 877154.31, ""22.25"": 96294.58}"	"{""14.25"": 951, ""15.25"": 253, ""17.25"": 877607, ""22.25"": 96007}"	"{""[14.25, 14.25]"": 13, ""[14.25, 15.25]"": 5, ""[14.25, 17.25]"": 885, ""[14.25, 22.25]"": 35, ""[15.25, 15.25]"": 1, ""[15.25, 17.25]"": 237, ""[15.25, 22.25]"": 9, ""[17.25, 17.25]"": 395041, ""[17.25, 22.25]"": 86403, ""[22.25, 22.25]"": 4780}"	"{""14.25"": 78.16, ""15.25"": 22.09, ""17.25"": 601811.91, ""22.25"": 68249.84}"	"{""14.25"": 16, ""15.25"": 17, ""17.25"": 602066, ""22.25"": 68063}"	"{""[14.25, 17.25]"": 15, ""[14.25, 22.25]"": 1, ""[15.25, 17.25]"": 16, ""[15.25, 22.25]"": 1, ""[17.25, 17.25]"": 270396, ""[17.25, 22.25]"": 61243, ""[22.25, 22.25]"": 3409}"	0.00014959069598097176	0.1825828146689424	0.4747448619917839	0.6677167226296825	"{""14.25"": 0.44, ""15.25"": 0.99, ""17.25"": 1.0, ""22.25"": 1.0}"	1.9e-15	-0.0007278342942964033	-0.0015570674314840285	0.0998682	False
